order_num,order_id,user_id,order_timestamp,total_amount,date
40,12000,6024,2025-04-05T04:37:00,242.81,2025-04-05
72,12001,2459,2025-04-05T13:00:00,138.85,2025-04-05
94,12002,5510,2025-04-05T04:09:00,420.88,2025-04-05
80,12003,2043,2025-04-05T10:26:00,171.67,2025-04-05
46,12004,4514,2025-04-05T01:42:00,57.34,2025-04-05
23,12005,3907,2025-04-05T02:46:00,356.68,2025-04-05
30,12006,4167,2025-04-05T06:53:00,379.38,2025-04-05
70,12007,4690,2025-04-05T18:58:00,106.64,2025-04-05
96,12008,3826,2025-04-05T21:02:00,424.92,2025-04-05
58,12009,1165,2025-04-05T11:50:00,337.75,2025-04-05
89,12010,1398,2025-04-05T02:46:00,227.44,2025-04-05
79,12011,1630,2025-04-05T16:12:00,135.29,2025-04-05
48,12012,6672,2025-04-05T02:21:00,131.35,2025-04-05
58,12013,4471,2025-04-05T19:09:00,159.56,2025-04-05
37,12014,4520,2025-04-05T19:45:00,429.0,2025-04-05
86,12015,9920,2025-04-05T17:05:00,50.22,2025-04-05
2,12016,1989,2025-04-05T19:32:00,477.79,2025-04-05
66,12017,2625,2025-04-05T00:22:00,103.87,2025-04-05
16,12018,1141,2025-04-05T15:55:00,73.29,2025-04-05
34,12019,7232,2025-04-05T17:57:00,157.96,2025-04-05
51,12020,9089,2025-04-05T16:06:00,161.84,2025-04-05
54,12021,5399,2025-04-05T01:43:00,374.14,2025-04-05
15,12022,3682,2025-04-05T04:05:00,388.62,2025-04-05
29,12023,5755,2025-04-05T16:29:00,63.64,2025-04-05
38,12024,6287,2025-04-05T12:59:00,229.49,2025-04-05
2,12025,7343,2025-04-05T04:56:00,28.91,2025-04-05
34,12026,7066,2025-04-05T02:47:00,304.14,2025-04-05
41,12027,9659,2025-04-05T22:13:00,153.58,2025-04-05
47,12028,1819,2025-04-05T00:32:00,425.36,2025-04-05
34,12029,3553,2025-04-05T08:30:00,23.82,2025-04-05
38,12030,8668,2025-04-05T08:55:00,282.63,2025-04-05
15,12031,2694,2025-04-05T18:41:00,427.36,2025-04-05
62,12032,8431,2025-04-05T07:44:00,368.29,2025-04-05
6,12033,2622,2025-04-05T11:02:00,277.24,2025-04-05
18,12034,9610,2025-04-05T12:29:00,414.31,2025-04-05
93,12035,7360,2025-04-05T08:57:00,206.81,2025-04-05
90,12036,6216,2025-04-05T21:18:00,125.52,2025-04-05
47,12037,7849,2025-04-05T06:54:00,339.12,2025-04-05
67,12038,5297,2025-04-05T14:08:00,332.26,2025-04-05
86,12039,2456,2025-04-05T13:29:00,181.07,2025-04-05
41,12040,4239,2025-04-05T02:51:00,253.89,2025-04-05
86,12041,6797,2025-04-05T05:33:00,100.94,2025-04-05
56,12042,5868,2025-04-05T14:25:00,50.81,2025-04-05
94,12043,1220,2025-04-05T06:24:00,116.4,2025-04-05
84,12044,9479,2025-04-05T16:59:00,160.39,2025-04-05
88,12045,1192,2025-04-05T15:10:00,178.0,2025-04-05
35,12046,6597,2025-04-05T12:52:00,87.21,2025-04-05
39,12047,5178,2025-04-05T19:43:00,20.96,2025-04-05
27,12048,7232,2025-04-05T13:13:00,437.3,2025-04-05
97,12049,9446,2025-04-05T04:35:00,155.22,2025-04-05
28,12050,4693,2025-04-05T04:08:00,426.74,2025-04-05
31,12051,8856,2025-04-05T11:10:00,390.91,2025-04-05
38,12052,1439,2025-04-05T04:32:00,169.55,2025-04-05
54,12053,4455,2025-04-05T14:50:00,28.65,2025-04-05
5,12054,4311,2025-04-05T20:17:00,483.8,2025-04-05
60,12055,5908,2025-04-05T22:45:00,498.76,2025-04-05
92,12056,9171,2025-04-05T03:53:00,230.74,2025-04-05
57,12057,1679,2025-04-05T00:34:00,288.57,2025-04-05
59,12058,8679,2025-04-05T11:36:00,58.8,2025-04-05
63,12059,9173,2025-04-05T00:18:00,376.76,2025-04-05
12,12060,2152,2025-04-05T12:34:00,269.29,2025-04-05
11,12061,2320,2025-04-05T01:18:00,214.14,2025-04-05
43,12062,3949,2025-04-05T07:02:00,293.74,2025-04-05
88,12063,8954,2025-04-05T23:32:00,157.46,2025-04-05
61,12064,9260,2025-04-05T15:16:00,253.02,2025-04-05
59,12065,8865,2025-04-05T01:49:00,216.86,2025-04-05
98,12066,2924,2025-04-05T13:20:00,289.23,2025-04-05
2,12067,4887,2025-04-05T20:59:00,238.37,2025-04-05
40,12068,4368,2025-04-05T14:45:00,272.25,2025-04-05
65,12069,1932,2025-04-05T17:41:00,219.08,2025-04-05
42,12070,1639,2025-04-05T23:11:00,104.36,2025-04-05
44,12071,4839,2025-04-05T22:06:00,406.65,2025-04-05
51,12072,6085,2025-04-05T09:55:00,253.42,2025-04-05
9,12073,7953,2025-04-05T12:50:00,109.61,2025-04-05
77,12074,6471,2025-04-05T20:21:00,376.12,2025-04-05
55,12075,2453,2025-04-05T06:17:00,41.25,2025-04-05
28,12076,5509,2025-04-05T04:50:00,474.21,2025-04-05
98,12077,4577,2025-04-05T23:12:00,161.43,2025-04-05
46,12078,7957,2025-04-05T01:07:00,232.9,2025-04-05
25,12079,6427,2025-04-05T23:21:00,205.51,2025-04-05
30,12080,6353,2025-04-05T06:22:00,84.81,2025-04-05
66,12081,9392,2025-04-05T06:18:00,222.72,2025-04-05
54,12082,6060,2025-04-05T18:43:00,453.1,2025-04-05
44,12083,9970,2025-04-05T11:13:00,103.63,2025-04-05
9,12084,3049,2025-04-05T21:17:00,57.43,2025-04-05
66,12085,8901,2025-04-05T06:36:00,404.81,2025-04-05
6,12086,8790,2025-04-05T07:35:00,440.07,2025-04-05
34,12087,5219,2025-04-05T20:58:00,446.57,2025-04-05
20,12088,9873,2025-04-05T16:37:00,443.93,2025-04-05
98,12089,9092,2025-04-05T22:25:00,145.55,2025-04-05
68,12090,9094,2025-04-05T18:08:00,435.07,2025-04-05
69,12091,8002,2025-04-05T23:29:00,122.28,2025-04-05
77,12092,8908,2025-04-05T16:49:00,476.7,2025-04-05
70,12093,6308,2025-04-05T23:24:00,170.99,2025-04-05
65,12094,8687,2025-04-05T16:25:00,107.96,2025-04-05
18,12095,6172,2025-04-05T04:19:00,272.01,2025-04-05
8,12096,3572,2025-04-05T15:34:00,431.71,2025-04-05
7,12097,6238,2025-04-05T23:48:00,331.99,2025-04-05
8,12098,4040,2025-04-05T01:41:00,330.86,2025-04-05
95,12099,1261,2025-04-05T06:52:00,238.8,2025-04-05
50,12100,9389,2025-04-05T19:07:00,205.85,2025-04-05
61,12101,1489,2025-04-05T21:31:00,425.5,2025-04-05
