order_num,order_id,user_id,order_timestamp,total_amount,date
61,15000,9647,2025-04-11T22:57:00,320.42,2025-04-11
64,15001,6502,2025-04-11T22:08:00,218.83,2025-04-11
42,15002,7068,2025-04-11T18:16:00,41.72,2025-04-11
17,15003,5435,2025-04-11T06:39:00,150.81,2025-04-11
17,15004,4034,2025-04-11T23:54:00,323.34,2025-04-11
98,15005,1885,2025-04-11T17:31:00,484.83,2025-04-11
6,15006,4165,2025-04-11T17:18:00,470.31,2025-04-11
24,15007,5647,2025-04-11T14:07:00,208.18,2025-04-11
33,15008,5354,2025-04-11T22:10:00,345.94,2025-04-11
33,15009,1223,2025-04-11T14:55:00,232.95,2025-04-11
23,15010,9780,2025-04-11T04:43:00,106.16,2025-04-11
95,15011,6164,2025-04-11T16:08:00,258.4,2025-04-11
92,15012,1075,2025-04-11T05:08:00,210.22,2025-04-11
92,15013,9373,2025-04-11T13:33:00,360.2,2025-04-11
32,15014,4189,2025-04-11T14:36:00,306.36,2025-04-11
66,15015,8009,2025-04-11T11:52:00,414.01,2025-04-11
89,15016,3733,2025-04-11T13:49:00,98.18,2025-04-11
97,15017,8417,2025-04-11T22:04:00,439.34,2025-04-11
54,15018,6262,2025-04-11T01:14:00,297.81,2025-04-11
19,15019,8248,2025-04-11T23:45:00,121.39,2025-04-11
60,15020,4680,2025-04-11T12:05:00,51.3,2025-04-11
14,15021,2933,2025-04-11T05:56:00,300.03,2025-04-11
10,15022,2779,2025-04-11T19:59:00,215.04,2025-04-11
35,15023,8198,2025-04-11T22:27:00,421.79,2025-04-11
27,15024,3633,2025-04-11T16:29:00,290.04,2025-04-11
98,15025,3559,2025-04-11T08:24:00,486.15,2025-04-11
58,15026,3336,2025-04-11T00:57:00,465.48,2025-04-11
54,15027,9949,2025-04-11T23:49:00,49.47,2025-04-11
72,15028,1994,2025-04-11T01:58:00,398.42,2025-04-11
62,15029,5600,2025-04-11T16:50:00,377.18,2025-04-11
31,15030,5393,2025-04-11T11:31:00,109.92,2025-04-11
54,15031,8847,2025-04-11T21:05:00,232.22,2025-04-11
16,15032,8056,2025-04-11T17:12:00,196.83,2025-04-11
47,15033,3383,2025-04-11T22:34:00,165.74,2025-04-11
84,15034,5324,2025-04-11T11:43:00,343.23,2025-04-11
41,15035,6103,2025-04-11T14:05:00,122.95,2025-04-11
22,15036,4309,2025-04-11T07:31:00,293.65,2025-04-11
67,15037,2534,2025-04-11T07:48:00,364.39,2025-04-11
49,15038,5658,2025-04-11T00:31:00,425.81,2025-04-11
90,15039,3746,2025-04-11T05:42:00,418.15,2025-04-11
56,15040,6060,2025-04-11T02:04:00,484.79,2025-04-11
24,15041,2845,2025-04-11T09:39:00,429.3,2025-04-11
95,15042,8263,2025-04-11T00:04:00,36.58,2025-04-11
93,15043,2553,2025-04-11T05:27:00,325.4,2025-04-11
54,15044,2902,2025-04-11T07:30:00,158.99,2025-04-11
54,15045,8183,2025-04-11T15:01:00,461.86,2025-04-11
39,15046,5505,2025-04-11T15:17:00,322.58,2025-04-11
98,15047,6415,2025-04-11T21:32:00,272.25,2025-04-11
93,15048,2086,2025-04-11T22:06:00,111.21,2025-04-11
25,15049,6252,2025-04-11T02:14:00,440.39,2025-04-11
29,15050,4328,2025-04-11T15:03:00,58.9,2025-04-11
43,15051,5196,2025-04-11T15:21:00,435.88,2025-04-11
37,15052,7854,2025-04-11T05:15:00,472.04,2025-04-11
93,15053,9033,2025-04-11T01:04:00,46.06,2025-04-11
43,15054,9638,2025-04-11T19:14:00,433.85,2025-04-11
37,15055,3960,2025-04-11T05:17:00,96.55,2025-04-11
67,15056,7668,2025-04-11T01:18:00,348.36,2025-04-11
69,15057,5989,2025-04-11T09:26:00,143.26,2025-04-11
85,15058,9468,2025-04-11T00:40:00,182.7,2025-04-11
96,15059,8120,2025-04-11T02:21:00,210.75,2025-04-11
65,15060,2227,2025-04-11T20:45:00,464.85,2025-04-11
2,15061,3857,2025-04-11T10:05:00,461.43,2025-04-11
82,15062,4623,2025-04-11T12:34:00,65.71,2025-04-11
4,15063,9642,2025-04-11T15:57:00,455.33,2025-04-11
91,15064,5660,2025-04-11T04:34:00,286.52,2025-04-11
41,15065,9341,2025-04-11T15:39:00,155.87,2025-04-11
5,15066,2218,2025-04-11T16:10:00,337.62,2025-04-11
34,15067,3749,2025-04-11T13:51:00,285.55,2025-04-11
78,15068,7910,2025-04-11T22:11:00,224.33,2025-04-11
11,15069,6994,2025-04-11T07:18:00,83.13,2025-04-11
74,15070,2867,2025-04-11T01:09:00,133.79,2025-04-11
39,15071,6941,2025-04-11T15:29:00,83.75,2025-04-11
88,15072,6114,2025-04-11T02:45:00,273.72,2025-04-11
71,15073,7407,2025-04-11T15:21:00,385.86,2025-04-11
25,15074,2003,2025-04-11T20:58:00,50.81,2025-04-11
36,15075,4227,2025-04-11T02:16:00,138.37,2025-04-11
49,15076,2665,2025-04-11T04:35:00,466.34,2025-04-11
86,15077,2290,2025-04-11T15:54:00,475.34,2025-04-11
59,15078,8915,2025-04-11T22:26:00,485.36,2025-04-11
51,15079,7864,2025-04-11T15:13:00,33.99,2025-04-11
1,15080,8466,2025-04-11T13:08:00,361.6,2025-04-11
30,15081,2250,2025-04-11T02:43:00,51.51,2025-04-11
7,15082,6197,2025-04-11T21:48:00,257.21,2025-04-11
7,15083,7067,2025-04-11T16:58:00,470.5,2025-04-11
48,15084,1270,2025-04-11T14:43:00,485.04,2025-04-11
