order_num,order_id,user_id,order_timestamp,total_amount,date
3,13500,5799,2025-04-08T15:49:00,102.77,2025-04-08
90,13501,3666,2025-04-08T20:55:00,384.59,2025-04-08
13,13502,2029,2025-04-08T10:50:00,32.58,2025-04-08
95,13503,8345,2025-04-08T08:41:00,284.93,2025-04-08
81,13504,8296,2025-04-08T20:38:00,213.89,2025-04-08
96,13505,5382,2025-04-08T23:38:00,113.82,2025-04-08
69,13506,1456,2025-04-08T16:29:00,90.67,2025-04-08
43,13507,1883,2025-04-08T00:51:00,259.93,2025-04-08
88,13508,1799,2025-04-08T19:39:00,411.82,2025-04-08
23,13509,2826,2025-04-08T15:53:00,241.2,2025-04-08
16,13510,7058,2025-04-08T00:08:00,180.93,2025-04-08
9,13511,2408,2025-04-08T19:43:00,94.3,2025-04-08
88,13512,7951,2025-04-08T05:10:00,258.64,2025-04-08
75,13513,5146,2025-04-08T06:12:00,62.49,2025-04-08
5,13514,1842,2025-04-08T19:46:00,132.95,2025-04-08
81,13515,3233,2025-04-08T11:28:00,172.96,2025-04-08
51,13516,3507,2025-04-08T10:56:00,34.7,2025-04-08
3,13517,6938,2025-04-08T04:12:00,474.85,2025-04-08
87,13518,3137,2025-04-08T09:42:00,401.1,2025-04-08
89,13519,5377,2025-04-08T00:22:00,267.29,2025-04-08
73,13520,3233,2025-04-08T05:24:00,153.79,2025-04-08
98,13521,6762,2025-04-08T01:22:00,255.28,2025-04-08
42,13522,2306,2025-04-08T00:46:00,160.68,2025-04-08
54,13523,4515,2025-04-08T07:41:00,367.8,2025-04-08
67,13524,9754,2025-04-08T13:37:00,293.08,2025-04-08
89,13525,3339,2025-04-08T02:04:00,113.45,2025-04-08
18,13526,2121,2025-04-08T06:10:00,446.04,2025-04-08
52,13527,4427,2025-04-08T03:03:00,58.14,2025-04-08
37,13528,1293,2025-04-08T15:55:00,137.48,2025-04-08
55,13529,6037,2025-04-08T00:51:00,400.73,2025-04-08
77,13530,5267,2025-04-08T10:11:00,146.63,2025-04-08
24,13531,3611,2025-04-08T05:11:00,201.67,2025-04-08
16,13532,4307,2025-04-08T12:25:00,198.96,2025-04-08
30,13533,7313,2025-04-08T05:59:00,388.54,2025-04-08
10,13534,2485,2025-04-08T23:21:00,317.27,2025-04-08
12,13535,1898,2025-04-08T09:52:00,29.39,2025-04-08
64,13536,1497,2025-04-08T13:17:00,417.18,2025-04-08
7,13537,6621,2025-04-08T07:38:00,471.05,2025-04-08
62,13538,8981,2025-04-08T13:06:00,491.62,2025-04-08
19,13539,3126,2025-04-08T15:20:00,305.31,2025-04-08
67,13540,7569,2025-04-08T06:29:00,451.17,2025-04-08
33,13541,2486,2025-04-08T11:04:00,243.71,2025-04-08
93,13542,2773,2025-04-08T15:08:00,439.3,2025-04-08
43,13543,8877,2025-04-08T16:23:00,24.85,2025-04-08
46,13544,7309,2025-04-08T22:47:00,280.94,2025-04-08
97,13545,5132,2025-04-08T11:18:00,145.32,2025-04-08
62,13546,9594,2025-04-08T20:54:00,319.45,2025-04-08
85,13547,5419,2025-04-08T10:15:00,378.62,2025-04-08
79,13548,4382,2025-04-08T18:51:00,120.57,2025-04-08
70,13549,3957,2025-04-08T04:32:00,241.88,2025-04-08
