order_num,order_id,user_id,order_timestamp,total_amount,date
19,14000,9876,2025-04-09T09:36:00,55.57,2025-04-09
30,14001,3443,2025-04-09T11:57:00,131.46,2025-04-09
8,14002,4557,2025-04-09T19:21:00,491.65,2025-04-09
67,14003,1552,2025-04-09T10:42:00,200.0,2025-04-09
28,14004,3565,2025-04-09T05:11:00,385.7,2025-04-09
7,14005,9417,2025-04-09T11:37:00,457.89,2025-04-09
88,14006,1596,2025-04-09T08:24:00,181.84,2025-04-09
89,14007,9220,2025-04-09T23:20:00,169.9,2025-04-09
64,14008,6734,2025-04-09T14:44:00,459.92,2025-04-09
55,14009,8682,2025-04-09T06:27:00,414.99,2025-04-09
51,14010,6044,2025-04-09T20:07:00,476.43,2025-04-09
84,14011,5119,2025-04-09T20:30:00,114.29,2025-04-09
33,14012,5898,2025-04-09T00:21:00,97.45,2025-04-09
66,14013,2077,2025-04-09T21:13:00,304.62,2025-04-09
56,14014,7401,2025-04-09T22:40:00,99.22,2025-04-09
20,14015,6036,2025-04-09T19:40:00,209.56,2025-04-09
77,14016,6485,2025-04-09T06:14:00,111.81,2025-04-09
85,14017,8765,2025-04-09T23:58:00,77.92,2025-04-09
23,14018,9252,2025-04-09T14:44:00,185.22,2025-04-09
43,14019,9351,2025-04-09T14:42:00,431.92,2025-04-09
91,14020,9685,2025-04-09T21:48:00,207.1,2025-04-09
44,14021,3275,2025-04-09T11:30:00,392.36,2025-04-09
66,14022,4424,2025-04-09T15:50:00,476.03,2025-04-09
2,14023,6976,2025-04-09T18:23:00,63.41,2025-04-09
1,14024,3539,2025-04-09T01:29:00,261.03,2025-04-09
83,14025,1977,2025-04-09T14:00:00,249.35,2025-04-09
43,14026,7911,2025-04-09T09:03:00,321.02,2025-04-09
1,14027,2362,2025-04-09T13:48:00,130.62,2025-04-09
26,14028,2913,2025-04-09T09:28:00,180.56,2025-04-09
86,14029,7149,2025-04-09T08:08:00,90.44,2025-04-09
77,14030,1202,2025-04-09T05:02:00,308.9,2025-04-09
61,14031,7111,2025-04-09T18:26:00,427.21,2025-04-09
90,14032,1587,2025-04-09T21:49:00,487.88,2025-04-09
84,14033,3732,2025-04-09T00:51:00,238.68,2025-04-09
25,14034,5001,2025-04-09T07:19:00,473.01,2025-04-09
50,14035,1179,2025-04-09T05:38:00,351.06,2025-04-09
63,14036,9582,2025-04-09T15:02:00,113.86,2025-04-09
31,14037,9619,2025-04-09T12:18:00,79.94,2025-04-09
10,14038,9014,2025-04-09T12:33:00,74.74,2025-04-09
14,14039,5892,2025-04-09T07:52:00,287.29,2025-04-09
75,14040,7595,2025-04-09T09:50:00,434.84,2025-04-09
23,14041,6234,2025-04-09T22:15:00,84.31,2025-04-09
38,14042,9499,2025-04-09T01:55:00,305.64,2025-04-09
100,14043,8611,2025-04-09T11:11:00,140.01,2025-04-09
97,14044,9903,2025-04-09T07:36:00,252.26,2025-04-09
78,14045,9663,2025-04-09T05:54:00,173.42,2025-04-09
20,14046,3550,2025-04-09T21:24:00,401.82,2025-04-09
71,14047,1616,2025-04-09T05:17:00,314.3,2025-04-09
9,14048,4766,2025-04-09T10:59:00,330.9,2025-04-09
42,14049,8827,2025-04-09T11:56:00,120.18,2025-04-09
92,14050,1683,2025-04-09T21:54:00,69.49,2025-04-09
30,14051,2398,2025-04-09T16:04:00,350.19,2025-04-09
64,14052,4205,2025-04-09T21:23:00,467.34,2025-04-09
84,14053,3854,2025-04-09T14:11:00,461.75,2025-04-09
12,14054,2272,2025-04-09T16:43:00,100.16,2025-04-09
12,14055,9802,2025-04-09T23:56:00,92.54,2025-04-09
20,14056,5868,2025-04-09T15:09:00,167.12,2025-04-09
41,14057,6639,2025-04-09T09:13:00,317.91,2025-04-09
19,14058,7941,2025-04-09T21:32:00,362.53,2025-04-09
82,14059,1534,2025-04-09T09:00:00,170.58,2025-04-09
23,14060,5008,2025-04-09T02:04:00,34.33,2025-04-09
65,14061,1424,2025-04-09T06:41:00,356.43,2025-04-09
57,14062,8166,2025-04-09T12:50:00,199.33,2025-04-09
56,14063,7392,2025-04-09T08:26:00,118.86,2025-04-09
27,14064,6895,2025-04-09T23:09:00,346.1,2025-04-09
39,14065,2674,2025-04-09T01:01:00,108.12,2025-04-09
10,14066,8830,2025-04-09T21:04:00,128.37,2025-04-09
66,14067,9882,2025-04-09T18:00:00,263.27,2025-04-09
15,14068,2551,2025-04-09T13:50:00,72.25,2025-04-09
90,14069,1054,2025-04-09T02:31:00,277.83,2025-04-09
53,14070,4042,2025-04-09T12:14:00,383.69,2025-04-09
60,14071,1666,2025-04-09T16:21:00,330.31,2025-04-09
8,14072,9767,2025-04-09T16:14:00,497.25,2025-04-09
99,14073,5240,2025-04-09T11:57:00,317.1,2025-04-09
73,14074,9298,2025-04-09T13:12:00,453.56,2025-04-09
82,14075,5607,2025-04-09T19:45:00,224.19,2025-04-09
62,14076,9448,2025-04-09T08:15:00,217.38,2025-04-09
90,14077,5769,2025-04-09T17:02:00,328.47,2025-04-09
5,14078,1070,2025-04-09T04:16:00,72.04,2025-04-09
76,14079,5905,2025-04-09T06:18:00,265.3,2025-04-09
8,14080,4783,2025-04-09T00:07:00,337.66,2025-04-09
76,14081,8898,2025-04-09T08:41:00,153.98,2025-04-09
30,14082,1034,2025-04-09T18:49:00,183.73,2025-04-09
76,14083,5451,2025-04-09T13:47:00,433.8,2025-04-09
50,14084,7498,2025-04-09T05:45:00,471.43,2025-04-09
90,14085,8921,2025-04-09T17:25:00,189.06,2025-04-09
66,14086,1937,2025-04-09T16:41:00,481.42,2025-04-09
47,14087,8589,2025-04-09T12:38:00,120.0,2025-04-09
66,14088,4216,2025-04-09T18:33:00,209.89,2025-04-09
4,14089,7258,2025-04-09T02:47:00,238.48,2025-04-09
33,14090,6035,2025-04-09T12:44:00,381.92,2025-04-09
74,14091,1026,2025-04-09T04:37:00,417.16,2025-04-09
96,14092,7022,2025-04-09T22:05:00,100.86,2025-04-09
43,14093,4360,2025-04-09T04:45:00,113.55,2025-04-09
68,14094,3661,2025-04-09T17:35:00,210.49,2025-04-09
75,14095,1354,2025-04-09T10:18:00,98.82,2025-04-09
1,14096,2068,2025-04-09T12:03:00,215.19,2025-04-09
61,14097,3217,2025-04-09T02:59:00,97.18,2025-04-09
84,14098,7617,2025-04-09T14:46:00,362.13,2025-04-09
88,14099,2810,2025-04-09T16:57:00,408.06,2025-04-09
69,14100,2108,2025-04-09T17:21:00,70.35,2025-04-09
78,14101,6992,2025-04-09T01:40:00,24.46,2025-04-09
75,14102,3366,2025-04-09T20:57:00,108.64,2025-04-09
3,14103,3147,2025-04-09T08:05:00,256.7,2025-04-09
63,14104,8787,2025-04-09T20:10:00,219.46,2025-04-09
98,14105,2420,2025-04-09T03:50:00,261.48,2025-04-09
47,14106,7168,2025-04-09T09:36:00,282.21,2025-04-09
90,14107,7914,2025-04-09T02:34:00,158.99,2025-04-09
57,14108,7941,2025-04-09T12:59:00,270.8,2025-04-09
2,14109,4623,2025-04-09T10:51:00,296.94,2025-04-09
47,14110,5580,2025-04-09T02:07:00,37.07,2025-04-09
82,14111,6268,2025-04-09T07:23:00,427.57,2025-04-09
40,14112,5197,2025-04-09T18:20:00,492.27,2025-04-09
32,14113,4221,2025-04-09T18:37:00,104.11,2025-04-09
27,14114,7032,2025-04-09T14:33:00,119.45,2025-04-09
9,14115,5461,2025-04-09T13:17:00,240.24,2025-04-09
80,14116,4171,2025-04-09T10:10:00,29.42,2025-04-09
6,14117,8314,2025-04-09T01:16:00,451.1,2025-04-09
21,14118,1309,2025-04-09T05:45:00,314.74,2025-04-09
34,14119,8498,2025-04-09T10:35:00,62.0,2025-04-09
99,14120,8458,2025-04-09T06:53:00,449.86,2025-04-09
15,14121,1890,2025-04-09T10:43:00,273.38,2025-04-09
73,14122,5081,2025-04-09T02:59:00,232.97,2025-04-09
3,14123,5021,2025-04-09T21:13:00,224.73,2025-04-09
29,14124,1555,2025-04-09T15:18:00,41.44,2025-04-09
20,14125,2455,2025-04-09T11:13:00,118.43,2025-04-09
44,14126,9880,2025-04-09T16:15:00,321.15,2025-04-09
69,14127,5874,2025-04-09T02:48:00,133.02,2025-04-09
22,14128,2238,2025-04-09T09:42:00,295.46,2025-04-09
36,14129,9632,2025-04-09T15:40:00,203.15,2025-04-09
59,14130,4342,2025-04-09T16:48:00,308.06,2025-04-09
73,14131,2762,2025-04-09T10:21:00,454.49,2025-04-09
99,14132,7080,2025-04-09T04:31:00,62.33,2025-04-09
31,14133,8130,2025-04-09T22:12:00,471.09,2025-04-09
84,14134,5163,2025-04-09T22:15:00,120.82,2025-04-09
51,14135,1141,2025-04-09T21:38:00,498.43,2025-04-09
70,14136,4068,2025-04-09T01:51:00,401.74,2025-04-09
52,14137,3069,2025-04-09T11:53:00,229.55,2025-04-09
79,14138,1847,2025-04-09T12:54:00,480.17,2025-04-09
75,14139,3987,2025-04-09T18:29:00,106.59,2025-04-09
15,14140,2299,2025-04-09T23:29:00,178.41,2025-04-09
72,14141,6099,2025-04-09T01:42:00,135.2,2025-04-09
33,14142,3537,2025-04-09T10:00:00,440.85,2025-04-09
94,14143,2215,2025-04-09T22:31:00,83.28,2025-04-09
87,14144,2926,2025-04-09T01:36:00,220.07,2025-04-09
84,14145,5150,2025-04-09T17:37:00,117.39,2025-04-09
77,14146,4959,2025-04-09T20:42:00,325.53,2025-04-09
80,14147,5562,2025-04-09T04:14:00,469.32,2025-04-09
49,14148,2930,2025-04-09T01:10:00,339.25,2025-04-09
78,14149,8683,2025-04-09T11:34:00,155.47,2025-04-09
46,14150,7594,2025-04-09T00:42:00,407.49,2025-04-09
50,14151,1789,2025-04-09T17:04:00,461.92,2025-04-09
79,14152,3662,2025-04-09T07:43:00,22.5,2025-04-09
51,14153,7303,2025-04-09T10:00:00,50.0,2025-04-09
7,14154,7033,2025-04-09T07:25:00,25.75,2025-04-09
92,14155,8733,2025-04-09T16:54:00,462.97,2025-04-09
73,14156,8779,2025-04-09T14:28:00,328.08,2025-04-09
74,14157,1975,2025-04-09T19:49:00,487.81,2025-04-09
8,14158,6787,2025-04-09T04:11:00,196.87,2025-04-09
4,14159,8885,2025-04-09T10:42:00,257.89,2025-04-09
51,14160,2865,2025-04-09T23:02:00,308.55,2025-04-09
68,14161,2731,2025-04-09T07:33:00,217.53,2025-04-09
75,14162,9206,2025-04-09T23:17:00,453.34,2025-04-09
