id,order_id,user_id,days_since_prior_order,product_id,add_to_cart_order,reordered,order_timestamp,date
32632,16000,9487,6,643,1,0,2025-04-13T09:44:00,2025-04-13
32633,16001,9221,13,453,1,0,2025-04-13T12:57:00,2025-04-13
32634,16002,4698,4,869,1,1,2025-04-13T23:55:00,2025-04-13
32635,16002,4698,17,33,2,0,2025-04-13T23:55:00,2025-04-13
32636,16002,4698,12,445,3,1,2025-04-13T23:55:00,2025-04-13
32637,16002,4698,3,316,4,1,2025-04-13T23:55:00,2025-04-13
32638,16002,4698,19,417,5,1,2025-04-13T23:55:00,2025-04-13
32639,16002,4698,16,223,6,1,2025-04-13T23:55:00,2025-04-13
32640,16002,4698,8,1000,7,0,2025-04-13T23:55:00,2025-04-13
32641,16002,4698,4,642,8,1,2025-04-13T23:55:00,2025-04-13
32642,16002,4698,12,799,9,1,2025-04-13T23:55:00,2025-04-13
32643,16002,4698,2,273,10,1,2025-04-13T23:55:00,2025-04-13
32644,16003,4984,5,233,1,0,2025-04-13T18:23:00,2025-04-13
32645,16003,4984,19,810,2,0,2025-04-13T18:23:00,2025-04-13
32646,16003,4984,10,147,3,0,2025-04-13T18:23:00,2025-04-13
32647,16003,4984,20,945,4,0,2025-04-13T18:23:00,2025-04-13
32648,16003,4984,21,161,5,0,2025-04-13T18:23:00,2025-04-13
32649,16003,4984,29,478,6,0,2025-04-13T18:23:00,2025-04-13
32650,16003,4984,14,526,7,0,2025-04-13T18:23:00,2025-04-13
32651,16004,7106,11,851,1,0,2025-04-13T22:25:00,2025-04-13
32652,16004,7106,12,643,2,1,2025-04-13T22:25:00,2025-04-13
32653,16004,7106,17,273,3,1,2025-04-13T22:25:00,2025-04-13
32654,16004,7106,3,980,4,0,2025-04-13T22:25:00,2025-04-13
32655,16004,7106,6,99,5,0,2025-04-13T22:25:00,2025-04-13
32656,16005,6603,18,825,1,0,2025-04-13T18:32:00,2025-04-13
32657,16005,6603,2,469,2,1,2025-04-13T18:32:00,2025-04-13
32658,16005,6603,13,684,3,0,2025-04-13T18:32:00,2025-04-13
32659,16005,6603,27,418,4,0,2025-04-13T18:32:00,2025-04-13
32660,16006,5721,25,844,1,1,2025-04-13T21:07:00,2025-04-13
32661,16006,5721,16,966,2,1,2025-04-13T21:07:00,2025-04-13
32662,16006,5721,16,263,3,1,2025-04-13T21:07:00,2025-04-13
32663,16006,5721,20,12,4,1,2025-04-13T21:07:00,2025-04-13
32664,16006,5721,29,195,5,0,2025-04-13T21:07:00,2025-04-13
32665,16006,5721,22,300,6,0,2025-04-13T21:07:00,2025-04-13
32666,16006,5721,8,361,7,1,2025-04-13T21:07:00,2025-04-13
32667,16006,5721,15,132,8,1,2025-04-13T21:07:00,2025-04-13
32668,16007,2017,29,961,1,0,2025-04-13T12:31:00,2025-04-13
32669,16007,2017,4,93,2,1,2025-04-13T12:31:00,2025-04-13
32670,16007,2017,12,893,3,1,2025-04-13T12:31:00,2025-04-13
32671,16007,2017,2,94,4,1,2025-04-13T12:31:00,2025-04-13
32672,16007,2017,27,785,5,0,2025-04-13T12:31:00,2025-04-13
