id,order_id,user_id,days_since_prior_order,product_id,add_to_cart_order,reordered,order_timestamp,date
19116,13500,5799,12,955,1,1,2025-04-08T15:49:00,2025-04-08
19117,13500,5799,22,172,2,1,2025-04-08T15:49:00,2025-04-08
19118,13500,5799,23,164,3,1,2025-04-08T15:49:00,2025-04-08
19119,13500,5799,9,587,4,0,2025-04-08T15:49:00,2025-04-08
19120,13500,5799,9,858,5,0,2025-04-08T15:49:00,2025-04-08
19121,13500,5799,29,691,6,1,2025-04-08T15:49:00,2025-04-08
19122,13500,5799,10,24,7,0,2025-04-08T15:49:00,2025-04-08
19123,13500,5799,30,539,8,1,2025-04-08T15:49:00,2025-04-08
19124,13500,5799,20,372,9,1,2025-04-08T15:49:00,2025-04-08
19125,13500,5799,6,857,10,0,2025-04-08T15:49:00,2025-04-08
19126,13501,3666,17,693,1,1,2025-04-08T20:55:00,2025-04-08
19127,13501,3666,1,816,2,0,2025-04-08T20:55:00,2025-04-08
19128,13501,3666,10,492,3,1,2025-04-08T20:55:00,2025-04-08
19129,13501,3666,29,829,4,1,2025-04-08T20:55:00,2025-04-08
19130,13501,3666,7,384,5,0,2025-04-08T20:55:00,2025-04-08
19131,13501,3666,6,171,6,1,2025-04-08T20:55:00,2025-04-08
19132,13502,2029,6,238,1,0,2025-04-08T10:50:00,2025-04-08
19133,13502,2029,11,819,2,0,2025-04-08T10:50:00,2025-04-08
19134,13503,8345,8,800,1,0,2025-04-08T08:41:00,2025-04-08
19135,13503,8345,29,427,2,1,2025-04-08T08:41:00,2025-04-08
19136,13503,8345,29,392,3,1,2025-04-08T08:41:00,2025-04-08
19137,13504,8296,13,164,1,1,2025-04-08T20:38:00,2025-04-08
19138,13505,5382,21,240,1,0,2025-04-08T23:38:00,2025-04-08
19139,13505,5382,20,760,2,1,2025-04-08T23:38:00,2025-04-08
19140,13505,5382,21,942,3,1,2025-04-08T23:38:00,2025-04-08
19141,13506,1456,24,476,1,1,2025-04-08T16:29:00,2025-04-08
19142,13507,1883,3,112,1,1,2025-04-08T00:51:00,2025-04-08
19143,13507,1883,24,647,2,1,2025-04-08T00:51:00,2025-04-08
19144,13507,1883,1,441,3,0,2025-04-08T00:51:00,2025-04-08
19145,13507,1883,12,269,4,1,2025-04-08T00:51:00,2025-04-08
19146,13507,1883,19,830,5,0,2025-04-08T00:51:00,2025-04-08
19147,13507,1883,23,136,6,0,2025-04-08T00:51:00,2025-04-08
19148,13507,1883,24,683,7,0,2025-04-08T00:51:00,2025-04-08
