id,order_id,user_id,days_since_prior_order,product_id,add_to_cart_order,reordered,order_timestamp,date
35339,16500,6990,28,972,1,0,2025-04-14T09:49:00,2025-04-14
35340,16500,6990,8,278,2,1,2025-04-14T09:49:00,2025-04-14
35341,16500,6990,22,283,3,0,2025-04-14T09:49:00,2025-04-14
35342,16500,6990,26,164,4,1,2025-04-14T09:49:00,2025-04-14
35343,16501,9467,10,894,1,0,2025-04-14T08:10:00,2025-04-14
35344,16501,9467,21,704,2,1,2025-04-14T08:10:00,2025-04-14
35345,16501,9467,21,907,3,1,2025-04-14T08:10:00,2025-04-14
35346,16501,9467,12,181,4,0,2025-04-14T08:10:00,2025-04-14
35347,16501,9467,3,149,5,1,2025-04-14T08:10:00,2025-04-14
35348,16501,9467,20,629,6,0,2025-04-14T08:10:00,2025-04-14
35349,16501,9467,27,593,7,1,2025-04-14T08:10:00,2025-04-14
35350,16501,9467,2,211,8,0,2025-04-14T08:10:00,2025-04-14
35351,16502,7034,24,865,1,0,2025-04-14T08:37:00,2025-04-14
35352,16502,7034,15,291,2,0,2025-04-14T08:37:00,2025-04-14
35353,16502,7034,29,552,3,1,2025-04-14T08:37:00,2025-04-14
35354,16502,7034,22,369,4,0,2025-04-14T08:37:00,2025-04-14
35355,16502,7034,14,972,5,1,2025-04-14T08:37:00,2025-04-14
35356,16502,7034,5,807,6,1,2025-04-14T08:37:00,2025-04-14
35357,16502,7034,30,569,7,0,2025-04-14T08:37:00,2025-04-14
35358,16502,7034,7,263,8,1,2025-04-14T08:37:00,2025-04-14
35359,16502,7034,3,963,9,0,2025-04-14T08:37:00,2025-04-14
35360,16502,7034,29,490,10,1,2025-04-14T08:37:00,2025-04-14
35361,16503,3287,21,865,1,1,2025-04-14T10:30:00,2025-04-14
35362,16503,3287,7,954,2,1,2025-04-14T10:30:00,2025-04-14
35363,16503,3287,11,257,3,1,2025-04-14T10:30:00,2025-04-14
35364,16503,3287,5,417,4,1,2025-04-14T10:30:00,2025-04-14
35365,16503,3287,10,946,5,0,2025-04-14T10:30:00,2025-04-14
35366,16504,2291,27,997,1,1,2025-04-14T20:15:00,2025-04-14
35367,16504,2291,19,882,2,1,2025-04-14T20:15:00,2025-04-14
35368,16504,2291,13,328,3,0,2025-04-14T20:15:00,2025-04-14
35369,16504,2291,4,539,4,0,2025-04-14T20:15:00,2025-04-14
35370,16504,2291,23,277,5,0,2025-04-14T20:15:00,2025-04-14
35371,16504,2291,19,475,6,1,2025-04-14T20:15:00,2025-04-14
35372,16504,2291,24,884,7,1,2025-04-14T20:15:00,2025-04-14
35373,16504,2291,27,229,8,0,2025-04-14T20:15:00,2025-04-14
35374,16505,9589,24,852,1,0,2025-04-14T08:09:00,2025-04-14
35375,16505,9589,11,59,2,0,2025-04-14T08:09:00,2025-04-14
35376,16505,9589,17,760,3,1,2025-04-14T08:09:00,2025-04-14
35377,16505,9589,7,460,4,0,2025-04-14T08:09:00,2025-04-14
35378,16505,9589,30,96,5,1,2025-04-14T08:09:00,2025-04-14
35379,16505,9589,1,492,6,1,2025-04-14T08:09:00,2025-04-14
35380,16505,9589,20,711,7,0,2025-04-14T08:09:00,2025-04-14
35381,16505,9589,9,411,8,0,2025-04-14T08:09:00,2025-04-14
35382,16505,9589,14,592,9,0,2025-04-14T08:09:00,2025-04-14
35383,16505,9589,1,665,10,0,2025-04-14T08:09:00,2025-04-14
35384,16506,1506,23,642,1,1,2025-04-14T19:50:00,2025-04-14
35385,16506,1506,3,970,2,1,2025-04-14T19:50:00,2025-04-14
35386,16506,1506,21,115,3,1,2025-04-14T19:50:00,2025-04-14
35387,16506,1506,18,288,4,0,2025-04-14T19:50:00,2025-04-14
35388,16507,7269,17,950,1,1,2025-04-14T23:37:00,2025-04-14
35389,16507,7269,8,557,2,0,2025-04-14T23:37:00,2025-04-14
35390,16508,9898,18,259,1,0,2025-04-14T18:22:00,2025-04-14
35391,16508,9898,9,281,2,0,2025-04-14T18:22:00,2025-04-14
35392,16508,9898,20,239,3,0,2025-04-14T18:22:00,2025-04-14
35393,16508,9898,4,178,4,1,2025-04-14T18:22:00,2025-04-14
35394,16509,3058,29,334,1,1,2025-04-14T00:56:00,2025-04-14
35395,16509,3058,24,62,2,0,2025-04-14T00:56:00,2025-04-14
35396,16509,3058,3,959,3,0,2025-04-14T00:56:00,2025-04-14
35397,16509,3058,21,389,4,1,2025-04-14T00:56:00,2025-04-14
35398,16509,3058,17,806,5,0,2025-04-14T00:56:00,2025-04-14
35399,16510,2537,21,755,1,1,2025-04-14T14:00:00,2025-04-14
