id,order_id,user_id,days_since_prior_order,product_id,add_to_cart_order,reordered,order_timestamp,date
27246,15000,9647,2,428,1,0,2025-04-11T22:57:00,2025-04-11
27247,15000,9647,13,464,2,1,2025-04-11T22:57:00,2025-04-11
27248,15000,9647,5,893,3,0,2025-04-11T22:57:00,2025-04-11
27249,15000,9647,6,273,4,0,2025-04-11T22:57:00,2025-04-11
27250,15000,9647,28,885,5,1,2025-04-11T22:57:00,2025-04-11
27251,15001,6502,16,634,1,0,2025-04-11T22:08:00,2025-04-11
27252,15001,6502,1,124,2,0,2025-04-11T22:08:00,2025-04-11
27253,15002,7068,1,166,1,0,2025-04-11T18:16:00,2025-04-11
27254,15002,7068,7,19,2,1,2025-04-11T18:16:00,2025-04-11
27255,15002,7068,30,115,3,1,2025-04-11T18:16:00,2025-04-11
27256,15002,7068,10,416,4,1,2025-04-11T18:16:00,2025-04-11
27257,15002,7068,6,684,5,1,2025-04-11T18:16:00,2025-04-11
27258,15002,7068,18,610,6,0,2025-04-11T18:16:00,2025-04-11
27259,15002,7068,20,169,7,0,2025-04-11T18:16:00,2025-04-11
27260,15002,7068,30,896,8,1,2025-04-11T18:16:00,2025-04-11
27261,15002,7068,14,884,9,0,2025-04-11T18:16:00,2025-04-11
27262,15003,5435,10,148,1,0,2025-04-11T06:39:00,2025-04-11
27263,15003,5435,22,765,2,1,2025-04-11T06:39:00,2025-04-11
27264,15003,5435,0,178,3,0,2025-04-11T06:39:00,2025-04-11
27265,15003,5435,8,667,4,0,2025-04-11T06:39:00,2025-04-11
27266,15003,5435,1,444,5,1,2025-04-11T06:39:00,2025-04-11
27267,15003,5435,1,474,6,1,2025-04-11T06:39:00,2025-04-11
27268,15003,5435,2,521,7,1,2025-04-11T06:39:00,2025-04-11
27269,15003,5435,13,907,8,1,2025-04-11T06:39:00,2025-04-11
27270,15003,5435,14,891,9,1,2025-04-11T06:39:00,2025-04-11
27271,15004,4034,27,473,1,1,2025-04-11T23:54:00,2025-04-11
27272,15004,4034,17,967,2,1,2025-04-11T23:54:00,2025-04-11
27273,15005,1885,18,606,1,1,2025-04-11T17:31:00,2025-04-11
27274,15005,1885,14,63,2,0,2025-04-11T17:31:00,2025-04-11
27275,15005,1885,17,168,3,0,2025-04-11T17:31:00,2025-04-11
27276,15005,1885,28,5,4,0,2025-04-11T17:31:00,2025-04-11
27277,15005,1885,2,753,5,1,2025-04-11T17:31:00,2025-04-11
27278,15006,4165,19,418,1,0,2025-04-11T17:18:00,2025-04-11
27279,15006,4165,30,627,2,1,2025-04-11T17:18:00,2025-04-11
27280,15006,4165,24,520,3,0,2025-04-11T17:18:00,2025-04-11
27281,15006,4165,29,468,4,0,2025-04-11T17:18:00,2025-04-11
27282,15006,4165,17,478,5,1,2025-04-11T17:18:00,2025-04-11
27283,15006,4165,21,199,6,1,2025-04-11T17:18:00,2025-04-11
27284,15006,4165,11,499,7,1,2025-04-11T17:18:00,2025-04-11
27285,15007,5647,28,599,1,1,2025-04-11T14:07:00,2025-04-11
27286,15007,5647,18,828,2,0,2025-04-11T14:07:00,2025-04-11
27287,15007,5647,2,507,3,0,2025-04-11T14:07:00,2025-04-11
27288,15007,5647,27,286,4,0,2025-04-11T14:07:00,2025-04-11
27289,15007,5647,20,332,5,1,2025-04-11T14:07:00,2025-04-11
27290,15007,5647,15,282,6,0,2025-04-11T14:07:00,2025-04-11
27291,15007,5647,12,222,7,1,2025-04-11T14:07:00,2025-04-11
27292,15008,5354,7,783,1,0,2025-04-11T22:10:00,2025-04-11
27293,15009,1223,12,977,1,0,2025-04-11T14:55:00,2025-04-11
27294,15009,1223,0,103,2,0,2025-04-11T14:55:00,2025-04-11
27295,15009,1223,27,743,3,0,2025-04-11T14:55:00,2025-04-11
27296,15009,1223,2,223,4,0,2025-04-11T14:55:00,2025-04-11
27297,15009,1223,24,950,5,1,2025-04-11T14:55:00,2025-04-11
27298,15009,1223,27,674,6,0,2025-04-11T14:55:00,2025-04-11
27299,15009,1223,21,434,7,0,2025-04-11T14:55:00,2025-04-11
27300,15009,1223,21,356,8,1,2025-04-11T14:55:00,2025-04-11
27301,15010,9780,25,965,1,1,2025-04-11T04:43:00,2025-04-11
27302,15010,9780,18,9,2,1,2025-04-11T04:43:00,2025-04-11
27303,15010,9780,6,336,3,0,2025-04-11T04:43:00,2025-04-11
27304,15010,9780,26,750,4,1,2025-04-11T04:43:00,2025-04-11
27305,15010,9780,9,123,5,0,2025-04-11T04:43:00,2025-04-11
27306,15010,9780,3,443,6,0,2025-04-11T04:43:00,2025-04-11
27307,15010,9780,9,185,7,1,2025-04-11T04:43:00,2025-04-11
27308,15011,6164,5,243,1,0,2025-04-11T16:08:00,2025-04-11
27309,15011,6164,12,450,2,0,2025-04-11T16:08:00,2025-04-11
27310,15011,6164,21,249,3,1,2025-04-11T16:08:00,2025-04-11
27311,15011,6164,30,826,4,0,2025-04-11T16:08:00,2025-04-11
27312,15011,6164,22,63,5,1,2025-04-11T16:08:00,2025-04-11
27313,15011,6164,10,951,6,1,2025-04-11T16:08:00,2025-04-11
27314,15011,6164,7,586,7,0,2025-04-11T16:08:00,2025-04-11
27315,15011,6164,4,922,8,0,2025-04-11T16:08:00,2025-04-11
27316,15011,6164,20,515,9,1,2025-04-11T16:08:00,2025-04-11
27317,15012,1075,12,278,1,1,2025-04-11T05:08:00,2025-04-11
27318,15012,1075,4,369,2,0,2025-04-11T05:08:00,2025-04-11
27319,15012,1075,16,218,3,1,2025-04-11T05:08:00,2025-04-11
27320,15012,1075,26,896,4,1,2025-04-11T05:08:00,2025-04-11
27321,15012,1075,13,490,5,1,2025-04-11T05:08:00,2025-04-11
27322,15012,1075,8,108,6,1,2025-04-11T05:08:00,2025-04-11
27323,15012,1075,11,381,7,1,2025-04-11T05:08:00,2025-04-11
27324,15012,1075,5,915,8,1,2025-04-11T05:08:00,2025-04-11
27325,15013,9373,0,95,1,0,2025-04-11T13:33:00,2025-04-11
27326,15013,9373,11,304,2,1,2025-04-11T13:33:00,2025-04-11
27327,15013,9373,8,41,3,1,2025-04-11T13:33:00,2025-04-11
27328,15014,4189,22,73,1,1,2025-04-11T14:36:00,2025-04-11
27329,15014,4189,27,311,2,1,2025-04-11T14:36:00,2025-04-11
27330,15014,4189,27,200,3,0,2025-04-11T14:36:00,2025-04-11
27331,15014,4189,12,430,4,0,2025-04-11T14:36:00,2025-04-11
27332,15014,4189,22,573,5,0,2025-04-11T14:36:00,2025-04-11
27333,15015,8009,25,355,1,1,2025-04-11T11:52:00,2025-04-11
27334,15015,8009,29,654,2,0,2025-04-11T11:52:00,2025-04-11
27335,15015,8009,12,613,3,1,2025-04-11T11:52:00,2025-04-11
27336,15016,3733,14,221,1,1,2025-04-11T13:49:00,2025-04-11
27337,15017,8417,10,570,1,1,2025-04-11T22:04:00,2025-04-11
27338,15017,8417,1,675,2,0,2025-04-11T22:04:00,2025-04-11
27339,15017,8417,1,75,3,0,2025-04-11T22:04:00,2025-04-11
27340,15017,8417,17,811,4,1,2025-04-11T22:04:00,2025-04-11
27341,15017,8417,7,438,5,1,2025-04-11T22:04:00,2025-04-11
27342,15017,8417,10,440,6,0,2025-04-11T22:04:00,2025-04-11
27343,15017,8417,7,234,7,1,2025-04-11T22:04:00,2025-04-11
27344,15017,8417,1,145,8,1,2025-04-11T22:04:00,2025-04-11
27345,15017,8417,19,501,9,0,2025-04-11T22:04:00,2025-04-11
27346,15017,8417,19,621,10,1,2025-04-11T22:04:00,2025-04-11
27347,15018,6262,19,823,1,1,2025-04-11T01:14:00,2025-04-11
27348,15018,6262,9,529,2,1,2025-04-11T01:14:00,2025-04-11
27349,15018,6262,19,648,3,1,2025-04-11T01:14:00,2025-04-11
27350,15018,6262,16,759,4,0,2025-04-11T01:14:00,2025-04-11
27351,15018,6262,26,272,5,0,2025-04-11T01:14:00,2025-04-11
27352,15019,8248,28,156,1,1,2025-04-11T23:45:00,2025-04-11
27353,15019,8248,24,296,2,0,2025-04-11T23:45:00,2025-04-11
27354,15019,8248,5,183,3,1,2025-04-11T23:45:00,2025-04-11
27355,15019,8248,3,783,4,0,2025-04-11T23:45:00,2025-04-11
27356,15019,8248,9,671,5,1,2025-04-11T23:45:00,2025-04-11
27357,15019,8248,25,812,6,0,2025-04-11T23:45:00,2025-04-11
27358,15019,8248,0,111,7,1,2025-04-11T23:45:00,2025-04-11
27359,15019,8248,3,114,8,0,2025-04-11T23:45:00,2025-04-11
27360,15019,8248,14,4,9,1,2025-04-11T23:45:00,2025-04-11
27361,15020,4680,26,916,1,0,2025-04-11T12:05:00,2025-04-11
27362,15020,4680,2,114,2,1,2025-04-11T12:05:00,2025-04-11
27363,15020,4680,9,479,3,0,2025-04-11T12:05:00,2025-04-11
27364,15020,4680,9,504,4,1,2025-04-11T12:05:00,2025-04-11
27365,15020,4680,28,953,5,0,2025-04-11T12:05:00,2025-04-11
27366,15020,4680,3,104,6,1,2025-04-11T12:05:00,2025-04-11
27367,15020,4680,13,110,7,1,2025-04-11T12:05:00,2025-04-11
27368,15020,4680,23,940,8,1,2025-04-11T12:05:00,2025-04-11
27369,15020,4680,24,269,9,1,2025-04-11T12:05:00,2025-04-11
27370,15020,4680,28,553,10,1,2025-04-11T12:05:00,2025-04-11
27371,15021,2933,8,861,1,0,2025-04-11T05:56:00,2025-04-11
27372,15021,2933,25,720,2,1,2025-04-11T05:56:00,2025-04-11
27373,15021,2933,8,867,3,0,2025-04-11T05:56:00,2025-04-11
27374,15021,2933,21,402,4,0,2025-04-11T05:56:00,2025-04-11
27375,15021,2933,17,762,5,0,2025-04-11T05:56:00,2025-04-11
27376,15021,2933,10,125,6,1,2025-04-11T05:56:00,2025-04-11
27377,15021,2933,15,397,7,0,2025-04-11T05:56:00,2025-04-11
27378,15021,2933,6,537,8,0,2025-04-11T05:56:00,2025-04-11
27379,15021,2933,26,321,9,1,2025-04-11T05:56:00,2025-04-11
27380,15021,2933,3,345,10,0,2025-04-11T05:56:00,2025-04-11
27381,15022,2779,12,881,1,1,2025-04-11T19:59:00,2025-04-11
27382,15022,2779,0,96,2,1,2025-04-11T19:59:00,2025-04-11
27383,15022,2779,2,565,3,0,2025-04-11T19:59:00,2025-04-11
27384,15022,2779,30,219,4,1,2025-04-11T19:59:00,2025-04-11
27385,15022,2779,21,764,5,1,2025-04-11T19:59:00,2025-04-11
27386,15022,2779,2,800,6,1,2025-04-11T19:59:00,2025-04-11
27387,15022,2779,27,785,7,0,2025-04-11T19:59:00,2025-04-11
27388,15022,2779,20,251,8,0,2025-04-11T19:59:00,2025-04-11
27389,15022,2779,5,229,9,0,2025-04-11T19:59:00,2025-04-11
27390,15023,8198,19,267,1,0,2025-04-11T22:27:00,2025-04-11
27391,15024,3633,28,659,1,1,2025-04-11T16:29:00,2025-04-11
27392,15024,3633,20,92,2,0,2025-04-11T16:29:00,2025-04-11
27393,15024,3633,3,488,3,0,2025-04-11T16:29:00,2025-04-11
27394,15024,3633,23,965,4,0,2025-04-11T16:29:00,2025-04-11
27395,15024,3633,8,998,5,1,2025-04-11T16:29:00,2025-04-11
27396,15024,3633,18,451,6,1,2025-04-11T16:29:00,2025-04-11
27397,15025,3559,12,847,1,0,2025-04-11T08:24:00,2025-04-11
27398,15025,3559,11,870,2,1,2025-04-11T08:24:00,2025-04-11
27399,15025,3559,17,84,3,1,2025-04-11T08:24:00,2025-04-11
27400,15025,3559,0,815,4,1,2025-04-11T08:24:00,2025-04-11
27401,15025,3559,16,753,5,1,2025-04-11T08:24:00,2025-04-11
27402,15025,3559,27,167,6,1,2025-04-11T08:24:00,2025-04-11
27403,15025,3559,7,291,7,1,2025-04-11T08:24:00,2025-04-11
27404,15026,3336,19,712,1,1,2025-04-11T00:57:00,2025-04-11
27405,15026,3336,21,886,2,1,2025-04-11T00:57:00,2025-04-11
27406,15026,3336,29,373,3,0,2025-04-11T00:57:00,2025-04-11
27407,15026,3336,7,387,4,0,2025-04-11T00:57:00,2025-04-11
27408,15026,3336,22,431,5,1,2025-04-11T00:57:00,2025-04-11
27409,15026,3336,18,961,6,1,2025-04-11T00:57:00,2025-04-11
27410,15026,3336,6,988,7,1,2025-04-11T00:57:00,2025-04-11
27411,15026,3336,19,574,8,1,2025-04-11T00:57:00,2025-04-11
27412,15026,3336,4,972,9,0,2025-04-11T00:57:00,2025-04-11
27413,15027,9949,9,25,1,1,2025-04-11T23:49:00,2025-04-11
27414,15027,9949,10,254,2,1,2025-04-11T23:49:00,2025-04-11
27415,15027,9949,20,347,3,1,2025-04-11T23:49:00,2025-04-11
27416,15027,9949,17,160,4,0,2025-04-11T23:49:00,2025-04-11
27417,15027,9949,0,110,5,0,2025-04-11T23:49:00,2025-04-11
27418,15027,9949,23,187,6,1,2025-04-11T23:49:00,2025-04-11
27419,15028,1994,21,844,1,1,2025-04-11T01:58:00,2025-04-11
27420,15028,1994,24,795,2,1,2025-04-11T01:58:00,2025-04-11
27421,15028,1994,27,44,3,0,2025-04-11T01:58:00,2025-04-11
27422,15028,1994,16,314,4,0,2025-04-11T01:58:00,2025-04-11
27423,15028,1994,5,792,5,0,2025-04-11T01:58:00,2025-04-11
27424,15028,1994,27,339,6,0,2025-04-11T01:58:00,2025-04-11
27425,15029,5600,4,693,1,0,2025-04-11T16:50:00,2025-04-11
27426,15029,5600,15,632,2,0,2025-04-11T16:50:00,2025-04-11
27427,15030,5393,26,602,1,0,2025-04-11T11:31:00,2025-04-11
27428,15030,5393,19,117,2,1,2025-04-11T11:31:00,2025-04-11
27429,15031,8847,27,14,1,0,2025-04-11T21:05:00,2025-04-11
27430,15031,8847,28,919,2,0,2025-04-11T21:05:00,2025-04-11
27431,15031,8847,3,169,3,0,2025-04-11T21:05:00,2025-04-11
27432,15031,8847,23,430,4,0,2025-04-11T21:05:00,2025-04-11
27433,15031,8847,13,896,5,1,2025-04-11T21:05:00,2025-04-11
27434,15031,8847,0,615,6,1,2025-04-11T21:05:00,2025-04-11
27435,15031,8847,16,88,7,0,2025-04-11T21:05:00,2025-04-11
27436,15031,8847,15,570,8,1,2025-04-11T21:05:00,2025-04-11
27437,15031,8847,7,402,9,0,2025-04-11T21:05:00,2025-04-11
27438,15031,8847,19,226,10,1,2025-04-11T21:05:00,2025-04-11
27439,15032,8056,11,254,1,0,2025-04-11T17:12:00,2025-04-11
27440,15032,8056,25,599,2,1,2025-04-11T17:12:00,2025-04-11
27441,15032,8056,12,23,3,0,2025-04-11T17:12:00,2025-04-11
27442,15032,8056,8,13,4,0,2025-04-11T17:12:00,2025-04-11
27443,15032,8056,30,197,5,0,2025-04-11T17:12:00,2025-04-11
27444,15032,8056,1,866,6,1,2025-04-11T17:12:00,2025-04-11
27445,15033,3383,27,735,1,0,2025-04-11T22:34:00,2025-04-11
27446,15033,3383,16,191,2,0,2025-04-11T22:34:00,2025-04-11
27447,15033,3383,16,580,3,0,2025-04-11T22:34:00,2025-04-11
27448,15033,3383,11,237,4,1,2025-04-11T22:34:00,2025-04-11
27449,15033,3383,9,361,5,1,2025-04-11T22:34:00,2025-04-11
27450,15034,5324,27,255,1,1,2025-04-11T11:43:00,2025-04-11
27451,15034,5324,27,539,2,0,2025-04-11T11:43:00,2025-04-11
